transaction_id,date,datetime,location_id,location_name,customer_id,customer_name,cashier_id,cashier_name,num_items,subtotal_usd,discount_usd,tax_usd,total_amount_usd,payment_method,loyalty_tier,items_purchased
TXN-9EE3CA9ED0,2025-02-23,2025-02-23 10:21:02,LOC001,Kantari,CUST0024,Maria Zgheib,STF001,Ali Hassan,1,3.0,0.0,0.33,3.33,Debit Card,,Falafel Sandwich (x1)
TXN-93CDE92AE7,2025-02-23,2025-02-23 17:49:23,LOC001,Kantari,CUST0531,Georges Aziz,STF003,Omar Nassif,1,19.0,0.0,2.09,21.09,Credit Card,,Chicken Tawook (x2)
TXN-52409DAD21,2025-02-23,2025-02-23 13:35:15,LOC001,Kantari,CUST0546,Tony Harb,STF002,Sara Khalil,3,20.0,0.0,2.2,22.2,Cash,Gold,Olives Mix (250g) (x1) | Fattoush (x2) | Tamarind Juice (x1)
TXN-1E3998E430,2025-02-23,2025-02-23 17:11:00,LOC001,Kantari,CUST0174,Maya Daher,STF005,Karim Mrad,2,8.5,0.43,0.89,8.96,Mobile Pay,,Cheese Manakeesh (x1) | Shawarma Meat Wrap (x1)
TXN-CFC75DC83E,2025-02-23,2025-02-23 13:31:31,LOC001,Kantari,CUST0079,Leen Khalil,STF003,Omar Nassif,2,6.5,0.0,0.71,7.21,Credit Card,,Still Water 500ml (x1) | Pickled Turnip Jar (x1)
TXN-482D79732C,2025-02-23,2025-02-23 14:44:29,LOC001,Kantari,CUST0768,Rita Feghali,STF004,Rima Aziz,1,2.5,0.0,0.28,2.78,Mobile Pay,Silver,Ayran (x1)
TXN-EB58BF02D7,2025-02-23,2025-02-23 21:10:41,LOC001,Kantari,CUST0613,Tony Khalil,STF004,Rima Aziz,2,9.5,0.48,0.99,10.01,Cash,,Shawarma Chicken (x1) | Arabic Coffee (x1)
TXN-766962A1E0,2025-02-23,2025-02-23 11:41:24,LOC001,Kantari,CUST0308,Charbel Haddad,STF002,Sara Khalil,1,3.0,0.0,0.33,3.33,Cash,Bronze,Zaatar Manakeesh (x1)
TXN-AF52C3AA73,2025-02-23,2025-02-23 10:29:20,LOC001,Kantari,CUST0558,Mira Khalil,STF003,Omar Nassif,1,9.0,0.0,0.99,9.99,Cash,,Mutabbal (x2)
TXN-38919D888F,2025-02-23,2025-02-23 17:14:11,LOC001,Kantari,CUST0424,Fatima Gemayel,STF004,Rima Aziz,2,12.0,0.0,1.32,13.32,Cash,,Chicken Tawook (x1) | Ayran (x1)
TXN-A821899246,2025-02-23,2025-02-23 15:48:36,LOC001,Kantari,CUST0518,Georges Farah,STF004,Rima Aziz,2,8.5,0.85,0.84,8.49,Cash,,Rice Pudding (x1) | Kafta Sandwich (x1)
TXN-AE53C1F053,2025-02-23,2025-02-23 14:40:00,LOC001,Kantari,CUST0466,Maria Mrad,STF003,Omar Nassif,4,32.5,1.62,3.4,34.28,Cash,,Tabbouleh (x1) | Shawarma Meat Wrap (x1) | Chicken Tawook (x1) | Warak Arish (Stuffed Vine Leaves) (x2)
TXN-E35F429D69,2025-02-23,2025-02-23 13:47:11,LOC001,Kantari,CUST0290,Rania Zgheib,STF002,Sara Khalil,1,6.5,0.65,0.64,6.49,Debit Card,Silver,Knafeh (x1)
TXN-9AB2E7A7F0,2025-02-23,2025-02-23 19:21:26,LOC001,Kantari,CUST0284,Sara Haddad,STF004,Rima Aziz,4,29.5,2.95,2.92,29.47,Cash,,Shawarma Chicken Wrap (x1) | Shawarma Chicken (x1) | Mixed Grill Plate (x1) | Falafel Sandwich (x1)
TXN-0AC885BF13,2025-02-23,2025-02-23 20:07:30,LOC001,Kantari,CUST0582,Dina Tabbara,STF005,Karim Mrad,1,8.0,0.0,0.88,8.88,Debit Card,,Kibbeh Nayeh (x1)
TXN-7A20A2E16D,2025-02-23,2025-02-23 17:51:50,LOC001,Kantari,CUST0247,Ali Nassar,STF005,Karim Mrad,4,103.5,0.0,11.38,114.88,Cash,,Mixed Grill Plate (x3) | Knafeh (x3) | Mixed Grill Plate (x1) | Shawarma Meat (x3)
TXN-0E87D946C5,2025-02-23,2025-02-23 09:53:53,LOC001,Kantari,CUST0381,Layla Daher,STF002,Sara Khalil,2,13.5,0.0,1.49,14.99,Credit Card,,Still Water 500ml (x1) | Falafel Plate (x2)
TXN-FBE5BEFAC0,2025-02-23,2025-02-23 14:24:23,LOC001,Kantari,CUST0640,Dina Daher,STF002,Sara Khalil,1,6.5,0.0,0.71,7.21,Credit Card,,Warak Arish (Stuffed Vine Leaves) (x1)
TXN-FF8567CC40,2025-02-23,2025-02-23 14:29:21,LOC001,Kantari,CUST0630,Mohamed Farah,STF003,Omar Nassif,4,24.0,0.0,2.64,26.64,Credit Card,Silver,Sambousek (4 pcs) (x1) | Jallab (x2) | Tamarind Juice (x2) | Lemon Mint Juice (x2)
TXN-D89B598995,2025-02-23,2025-02-23 22:15:58,LOC001,Kantari,CUST0418,Hana Mrad,STF005,Karim Mrad,1,4.5,0.0,0.49,4.99,Cash,,Kafta Sandwich (x1)
TXN-AEF564C7F4,2025-02-23,2025-02-23 14:02:48,LOC001,Kantari,CUST0457,Rania Zgheib,STF002,Sara Khalil,2,25.0,0.0,2.75,27.75,Mobile Pay,Gold,Falafel Sandwich (x2) | Chicken Tawook (x2)
TXN-9ED8F292A1,2025-02-23,2025-02-23 13:11:11,LOC001,Kantari,CUST0506,Sami Khoury,STF004,Rima Aziz,1,5.0,0.5,0.49,4.99,Cash,,Pickled Turnip Jar (x1)
TXN-D6C9285601,2025-02-23,2025-02-23 14:44:19,LOC001,Kantari,CUST0584,Pierre Chidiac,STF004,Rima Aziz,2,28.0,0.0,3.08,31.08,Credit Card,,Shawarma Meat Wrap (x2) | Kafta Grilled (x2)
TXN-7CEECE1494,2025-02-23,2025-02-23 15:45:05,LOC001,Kantari,CUST0327,Youssef Harb,STF003,Omar Nassif,2,22.0,0.0,2.42,24.42,Credit Card,Gold,Shawarma Chicken (x1) | Mixed Grill Plate (x1)
TXN-C8E7785E6F,2025-02-23,2025-02-23 19:10:51,LOC001,Kantari,CUST0034,Ahmad Saade,STF003,Omar Nassif,3,28.0,1.4,2.93,29.53,Credit Card,,Fattoush (x1) | Falafel Plate (x3) | Foul Mdammas (x1)
TXN-AF31899B09,2025-02-23,2025-02-23 10:55:27,LOC001,Kantari,CUST0451,Fadi Feghali,STF005,Karim Mrad,3,16.5,0.83,1.72,17.39,Cash,Silver,Olives Mix (250g) (x1) | Olives Mix (250g) (x1) | Hummus (x1)
TXN-E6C5243B8B,2025-02-23,2025-02-23 12:58:19,LOC001,Kantari,CUST0173,Nadine Abi Nader,STF001,Ali Hassan,2,6.5,0.0,0.71,7.21,Cash,Bronze,Rice Pudding (x1) | Arabic Coffee (x1)
TXN-CA84E0B0E6,2025-02-23,2025-02-23 12:30:20,LOC001,Kantari,CUST0129,Youssef Harb,STF003,Omar Nassif,1,8.0,0.0,0.88,8.88,Credit Card,,Labneh (x2)
TXN-517672D967,2025-02-23,2025-02-23 22:44:18,LOC001,Kantari,CUST0222,Fatima Gemayel,STF004,Rima Aziz,2,8.5,0.0,0.94,9.44,Debit Card,,Cheese Manakeesh (x1) | Arabic Coffee (x2)
TXN-7EB91AADAE,2025-02-23,2025-02-23 12:50:59,LOC001,Kantari,CUST0568,Rita Mrad,STF005,Karim Mrad,3,9.5,0.0,1.04,10.54,Cash,,Rice Pudding (x1) | Ayran (x1) | Jallab (x1)
TXN-EBF3FDF8C4,2025-02-23,2025-02-23 16:04:56,LOC001,Kantari,CUST0033,Nour Nasr,STF003,Omar Nassif,1,16.0,0.8,1.67,16.87,Mobile Pay,Bronze,Tahini Paste (500g) (x2)
TXN-14FA130B91,2025-02-23,2025-02-23 11:59:56,LOC001,Kantari,CUST0442,Fatima Nasr,STF005,Karim Mrad,1,10.0,0.0,1.1,11.1,Debit Card,Gold,Pickled Turnip Jar (x2)
TXN-6D430D9A4D,2025-02-23,2025-02-23 16:34:20,LOC001,Kantari,CUST0405,Nour Tabbara,STF004,Rima Aziz,2,9.5,0.0,1.04,10.54,Credit Card,Gold,Lebanese Tea (x2) | Fattoush (x1)
TXN-6F8B319C1C,2025-02-23,2025-02-23 11:23:45,LOC001,Kantari,CUST0735,Hassan Tabbara,STF004,Rima Aziz,3,15.5,0.0,1.71,17.21,Credit Card,Gold,Cheese Manakeesh (x1) | Foul Mdammas (x1) | Arabic Coffee (x3)
TXN-B452CA8460,2025-02-23,2025-02-23 13:22:33,LOC001,Kantari,CUST0525,Hassan Mrad,STF001,Ali Hassan,3,14.5,1.45,1.44,14.49,Debit Card,,Rice Pudding (x2) | Arabic Coffee (x1) | Labneh (x1)
TXN-51D70CEE15,2025-02-23,2025-02-23 12:38:37,LOC001,Kantari,CUST0479,Maya Haddad,STF004,Rima Aziz,3,35.0,0.0,3.85,38.85,Cash,,Baklava (3 pcs) (x3) | Shawarma Meat (x2) | Labneh (x1)
TXN-D7B5B68215,2025-02-23,2025-02-23 13:51:50,LOC001,Kantari,CUST0690,Sami Zgheib,STF005,Karim Mrad,2,8.0,0.0,0.88,8.88,Mobile Pay,Silver,Falafel Sandwich (x1) | Shawarma Meat Wrap (x1)
TXN-92039210E4,2025-02-23,2025-02-23 11:16:59,LOC001,Kantari,CUST0429,Mira Feghali,STF003,Omar Nassif,3,22.5,0.0,2.48,24.98,Cash,Bronze,Shawarma Meat (x2) | Lebanese Tea (x2) | Arabic Coffee (x1)
TXN-8396EF993C,2025-02-23,2025-02-23 18:26:50,LOC001,Kantari,CUST0332,Pierre Abi Nader,STF001,Ali Hassan,4,28.5,0.0,3.14,31.64,Cash,,Lemon Mint Juice (x1) | Knafeh (x1) | Baklava (3 pcs) (x1) | Zaatar Spice Mix (100g) (x3)
TXN-E9F3FDB554,2025-02-23,2025-02-23 10:11:38,LOC001,Kantari,CUST0705,Nadine Farah,STF004,Rima Aziz,1,4.5,0.0,0.49,4.99,Cash,Gold,Foul Mdammas (x1)
TXN-71F39B4837,2025-02-23,2025-02-23 12:39:33,LOC001,Kantari,CUST0756,Charbel Khoury,STF004,Rima Aziz,4,40.0,0.0,4.4,44.4,Cash,Bronze,Fattoush (x1) | Cheese Manakeesh (x1) | Shawarma Chicken (x3) | Shawarma Meat Wrap (x2)
TXN-DFEC54B1A3,2025-02-23,2025-02-23 12:13:16,LOC001,Kantari,CUST0592,Pierre Zgheib,STF005,Karim Mrad,1,2.0,0.2,0.2,2.0,Credit Card,Silver,Lebanese Tea (x1)
TXN-EEEEBBB3E2,2025-02-23,2025-02-23 20:27:57,LOC001,Kantari,CUST0446,Omar Khoury,STF002,Sara Khalil,4,33.5,0.0,3.69,37.19,Cash,Gold,Hummus (x1) | Mixed Grill Plate (x1) | Sambousek (4 pcs) (x1) | Ashta Cream (x2)
TXN-C50EE12456,2025-02-23,2025-02-23 15:29:21,LOC001,Kantari,CUST0070,Rita Mrad,STF005,Karim Mrad,3,30.0,1.5,3.14,31.64,Credit Card,,Kafta Grilled (x2) | Falafel Sandwich (x1) | Kafta Grilled (x1)
TXN-17CEC4ED4A,2025-02-23,2025-02-23 13:42:30,LOC001,Kantari,CUST0721,Ali Khoury,STF005,Karim Mrad,3,15.0,0.0,1.65,16.65,Cash,,Baklava (3 pcs) (x1) | Fattoush (x1) | Kafta Sandwich (x1)
TXN-BD138EBA29,2025-02-23,2025-02-23 10:57:06,LOC001,Kantari,CUST0222,Fatima Gemayel,STF001,Ali Hassan,4,54.5,0.0,6.0,60.5,Cash,,Kafta Grilled (x1) | Chicken Tawook (x3) | Shawarma Chicken Wrap (x2) | Shawarma Meat (x1)
TXN-DBB8E8C890,2025-02-23,2025-02-23 17:36:21,LOC001,Kantari,CUST0658,Tony Feghali,STF003,Omar Nassif,4,28.0,0.0,3.08,31.08,Cash,Bronze,Mutabbal (x1) | Jallab (x1) | Warak Arish (Stuffed Vine Leaves) (x1) | Shawarma Chicken (x2)
TXN-54B5A73EC5,2025-02-23,2025-02-23 11:32:04,LOC001,Kantari,CUST0412,Maya Farah,STF002,Sara Khalil,2,11.5,0.0,1.26,12.76,Credit Card,,Pickled Turnip Jar (x1) | Knafeh (x1)
TXN-8EEA57BD46,2025-02-23,2025-02-23 17:02:05,LOC001,Kantari,CUST0589,Rania Aziz,STF005,Karim Mrad,3,26.0,1.3,2.72,27.42,Credit Card,,Shawarma Chicken Wrap (x2) | Homemade Labneh Jar (x1) | Chicken Tawook (x1)
TXN-DE49354034,2025-02-23,2025-02-23 17:58:32,LOC001,Kantari,CUST0008,Ali Haddad,STF002,Sara Khalil,2,14.5,0.73,1.51,15.28,Cash,Bronze,Knafeh (x1) | Maamoul (2 pcs) (x2)
TXN-8E046B294C,2025-02-23,2025-02-23 14:30:23,LOC001,Kantari,CUST0512,Ali Harb,STF002,Sara Khalil,2,22.0,0.0,2.42,24.42,Credit Card,,Falafel Plate (x2) | Shawarma Meat Wrap (x2)
TXN-2634A5257A,2025-02-23,2025-02-23 16:36:17,LOC001,Kantari,CUST0749,Hassan Haddad,STF002,Sara Khalil,4,20.5,2.05,2.03,20.48,Cash,Silver,Arabic Coffee (x2) | Fattoush (x1) | Baklava (3 pcs) (x1) | Sambousek (4 pcs) (x1)
TXN-9B9BA411B2,2025-02-23,2025-02-23 18:48:02,LOC001,Kantari,CUST0688,Nadine Daher,STF002,Sara Khalil,1,4.5,0.0,0.49,4.99,Cash,Gold,Foul Mdammas (x1)
TXN-67408F50C8,2025-02-23,2025-02-23 13:54:52,LOC001,Kantari,CUST0114,Fatima Nasr,STF005,Karim Mrad,2,14.0,0.7,1.46,14.76,Debit Card,Bronze,Cheese Manakeesh (x2) | Shawarma Chicken (x1)
TXN-E995F302B1,2025-02-23,2025-02-23 19:31:12,LOC001,Kantari,CUST0657,Youssef Feghali,STF005,Karim Mrad,1,9.0,0.0,0.99,9.99,Debit Card,,Foul Mdammas (x2)
TXN-A94E2B0FB9,2025-02-23,2025-02-23 12:37:07,LOC001,Kantari,CUST0022,Tony Feghali,STF003,Omar Nassif,2,21.0,0.0,2.31,23.31,Credit Card,Bronze,Still Water 500ml (x1) | Warak Arish (Stuffed Vine Leaves) (x3)
TXN-A56EC57F40,2025-02-23,2025-02-23 14:42:28,LOC001,Kantari,CUST0009,Youssef Tabbara,STF002,Sara Khalil,1,15.0,0.0,1.65,16.65,Cash,Gold,Baklava (3 pcs) (x3)
TXN-CD1CCC0D4C,2025-02-23,2025-02-23 08:05:54,LOC001,Kantari,CUST0115,Nadine Feghali,STF003,Omar Nassif,2,5.5,0.0,0.6,6.1,Cash,Gold,Zaatar Manakeesh (x1) | Ayran (x1)
TXN-1F2C4F67D3,2025-02-23,2025-02-23 15:35:12,LOC001,Kantari,CUST0007,Layla Saade,STF004,Rima Aziz,3,15.0,0.0,1.65,16.65,Credit Card,,Still Water 500ml (x1) | Mutabbal (x1) | Kafta Grilled (x1)
TXN-8A50649B5B,2025-02-23,2025-02-23 10:32:55,LOC001,Kantari,CUST0670,Khalil Daher,STF005,Karim Mrad,2,10.0,0.5,1.04,10.54,Credit Card,,Shawarma Chicken (x1) | Tamarind Juice (x1)
TXN-122B3034D9,2025-02-23,2025-02-23 09:37:07,LOC001,Kantari,CUST0295,Nour Chidiac,STF003,Omar Nassif,3,15.5,0.78,1.62,16.34,Credit Card,,Shawarma Meat (x1) | Falafel Sandwich (x1) | Kafta Sandwich (x1)
TXN-C511915926,2025-02-23,2025-02-23 13:31:17,LOC001,Kantari,CUST0060,Tarek Frem,STF004,Rima Aziz,1,3.0,0.0,0.33,3.33,Cash,,Jallab (x1)
TXN-B1BA8ED6A2,2025-02-23,2025-02-23 16:00:40,LOC001,Kantari,CUST0463,Fadi Feghali,STF004,Rima Aziz,1,15.0,0.0,1.65,16.65,Debit Card,,Mixed Grill Plate (x1)
TXN-F12B763404,2025-02-23,2025-02-23 18:42:32,LOC001,Kantari,CUST0300,Sami Frem,STF004,Rima Aziz,3,9.5,0.0,1.04,10.54,Credit Card,,Zaatar Manakeesh (x1) | Zaatar Manakeesh (x1) | Cheese Manakeesh (x1)
TXN-A475C56704,2025-02-23,2025-02-23 13:49:15,LOC001,Kantari,CUST0229,Georges Harb,STF001,Ali Hassan,2,9.0,0.0,0.99,9.99,Credit Card,Silver,Foul Mdammas (x1) | Kafta Sandwich (x1)
TXN-F0C1F38FEF,2025-02-23,2025-02-23 20:42:21,LOC001,Kantari,CUST0261,Omar Harb,STF004,Rima Aziz,2,5.0,0.0,0.55,5.55,Cash,Gold,Falafel Sandwich (x1) | Soft Drink Can (x1)
TXN-B19B6428F3,2025-02-23,2025-02-23 15:06:32,LOC001,Kantari,CUST0307,Youssef Tabbara,STF005,Karim Mrad,1,5.0,0.25,0.52,5.27,Debit Card,Bronze,Tabbouleh (x1)
TXN-A5D3032722,2025-02-23,2025-02-23 13:40:13,LOC001,Kantari,CUST0629,Omar Salem,STF001,Ali Hassan,5,30.0,0.0,3.3,33.3,Cash,,Jallab (x2) | Sambousek (4 pcs) (x1) | Shawarma Meat Wrap (x1) | Falafel Plate (x1) | Labneh (x2)
TXN-77F957A1D8,2025-02-23,2025-02-23 09:32:05,LOC001,Kantari,CUST0271,Hassan Chidiac,STF004,Rima Aziz,3,15.0,0.0,1.65,16.65,Credit Card,Gold,Warak Arish (Stuffed Vine Leaves) (x1) | Soft Drink Can (x2) | Kafta Sandwich (x1)
TXN-1FD322F5A4,2025-02-23,2025-02-23 14:56:25,LOC001,Kantari,CUST0516,Nadine Mrad,STF005,Karim Mrad,5,27.5,0.0,3.02,30.52,Credit Card,,Lebanese Tea (x1) | Chicken Tawook (x1) | Rice Pudding (x2) | Still Water 500ml (x2) | Baklava (3 pcs) (x1)
TXN-F6BC0B03EE,2025-02-23,2025-02-23 13:34:46,LOC001,Kantari,CUST0113,Charbel Saade,STF001,Ali Hassan,4,26.0,1.3,2.72,27.42,Cash,,Zaatar Manakeesh (x1) | Kibbeh Nayeh (x1) | Pickled Turnip Jar (x1) | Sambousek (4 pcs) (x2)
TXN-206A53BE81,2025-02-23,2025-02-23 09:21:20,LOC001,Kantari,CUST0409,Mira Haddad,STF001,Ali Hassan,3,14.5,1.45,1.44,14.49,Debit Card,Bronze,Pickled Turnip Jar (x1) | Ayran (x1) | Shawarma Chicken (x1)
TXN-9EB9E18320,2025-02-23,2025-02-23 13:05:29,LOC001,Kantari,CUST0534,Layla Daher,STF003,Omar Nassif,2,7.5,0.0,0.82,8.32,Debit Card,Gold,Zaatar Manakeesh (x1) | Hummus (x1)
TXN-FF6EB39A0E,2025-02-23,2025-02-23 14:30:18,LOC001,Kantari,CUST0592,Pierre Zgheib,STF005,Karim Mrad,4,24.0,0.0,2.64,26.64,Credit Card,Silver,Ayran (x2) | Rice Pudding (x1) | Shawarma Meat (x1) | Shawarma Chicken (x1)
TXN-883EC1364E,2025-02-23,2025-02-23 13:18:30,LOC001,Kantari,CUST0508,Sara Khalil,STF001,Ali Hassan,2,21.5,0.0,2.37,23.87,Mobile Pay,Silver,Mixed Grill Plate (x1) | Warak Arish (Stuffed Vine Leaves) (x1)
TXN-37406E2E18,2025-02-23,2025-02-23 13:25:18,LOC001,Kantari,CUST0307,Youssef Tabbara,STF003,Omar Nassif,2,18.5,0.0,2.04,20.54,Debit Card,Bronze,Kafta Grilled (x1) | Chicken Tawook (x1)
TXN-CF127A7142,2025-02-23,2025-02-23 13:27:31,LOC001,Kantari,CUST0595,Fatima Salem,STF003,Omar Nassif,5,39.5,1.98,4.13,41.65,Credit Card,Silver,Zaatar Spice Mix (100g) (x2) | Shanklish Salad (x3) | Cheese Manakeesh (x1) | Olives Mix (250g) (x1) | Hummus (x1)
TXN-25F20E3FF0,2025-02-23,2025-02-23 11:16:14,LOC001,Kantari,CUST0781,Charbel Khoury,STF004,Rima Aziz,2,19.5,0.98,2.04,20.56,Cash,,Foul Mdammas (x1) | Baklava (3 pcs) (x3)
TXN-96273085D7,2025-02-23,2025-02-23 11:14:31,LOC001,Kantari,CUST0140,Hassan Gemayel,STF003,Omar Nassif,1,7.0,0.0,0.77,7.77,Credit Card,,Cheese Manakeesh (x2)
TXN-A398AA2011,2025-02-23,2025-02-23 14:58:44,LOC001,Kantari,CUST0605,Ramzi Zgheib,STF003,Omar Nassif,1,8.0,0.0,0.88,8.88,Debit Card,Gold,Tahini Paste (500g) (x1)
TXN-74D80AB00E,2025-02-23,2025-02-23 20:59:46,LOC001,Kantari,CUST0302,Pierre Gemayel,STF001,Ali Hassan,2,21.0,0.0,2.31,23.31,Debit Card,,Olives Mix (250g) (x2) | Kafta Grilled (x1)
TXN-0393D78C93,2025-02-23,2025-02-23 09:00:28,LOC001,Kantari,CUST0289,Pierre Frem,STF004,Rima Aziz,1,4.0,0.2,0.42,4.22,Cash,Bronze,Labneh (x1)
TXN-C10449E3B7,2025-02-23,2025-02-23 10:32:53,LOC001,Kantari,CUST0464,Mira Aziz,STF004,Rima Aziz,3,23.5,0.0,2.58,26.08,Credit Card,Silver,Olives Mix (250g) (x1) | Homemade Labneh Jar (x1) | Baklava (3 pcs) (x2)
TXN-C52DA43619,2025-02-23,2025-02-23 18:26:28,LOC001,Kantari,CUST0044,Sara Khoury,STF003,Omar Nassif,2,24.0,0.0,2.64,26.64,Credit Card,,Shawarma Meat (x1) | Tahini Paste (500g) (x2)
TXN-293A4998BF,2025-02-23,2025-02-23 09:40:19,LOC001,Kantari,CUST0139,Nour Haddad,STF005,Karim Mrad,2,4.5,0.23,0.47,4.74,Debit Card,Silver,Still Water 500ml (x1) | Zaatar Manakeesh (x1)
TXN-4D4B0B14AF,2025-02-23,2025-02-23 18:54:47,LOC001,Kantari,CUST0383,Sara Khoury,STF004,Rima Aziz,2,8.5,0.0,0.94,9.44,Cash,,Foul Mdammas (x1) | Rice Pudding (x1)
TXN-45D9CC8A15,2025-02-23,2025-02-23 15:53:53,LOC001,Kantari,CUST0031,Leen Harb,STF005,Karim Mrad,3,19.0,0.0,2.09,21.09,Cash,,Homemade Labneh Jar (x1) | Chicken Tawook (x1) | Soft Drink Can (x1)
TXN-9B91AF3581,2025-02-23,2025-02-23 17:41:55,LOC001,Kantari,CUST0749,Hassan Haddad,STF005,Karim Mrad,4,33.5,0.0,3.69,37.19,Cash,Silver,Kafta Grilled (x1) | Soft Drink Can (x1) | Mixed Grill Plate (x1) | Ayran (x3)
TXN-B5AB164242,2025-02-23,2025-02-23 13:56:25,LOC001,Kantari,CUST0321,Sara Nassar,STF005,Karim Mrad,2,11.0,0.0,1.21,12.21,Mobile Pay,,Lemon Mint Juice (x1) | Homemade Labneh Jar (x1)
TXN-67B4B2631F,2025-02-23,2025-02-23 19:05:29,LOC001,Kantari,CUST0061,Hassan Farah,STF005,Karim Mrad,2,15.5,0.0,1.71,17.21,Credit Card,,Kafta Grilled (x1) | Knafeh (x1)
TXN-D178B984CF,2025-02-23,2025-02-23 14:14:55,LOC001,Kantari,CUST0236,Sara Harb,STF003,Omar Nassif,2,9.5,0.0,1.04,10.54,Cash,,Foul Mdammas (x1) | Ayran (x2)
TXN-6598A77E8B,2025-02-23,2025-02-23 15:24:39,LOC001,Kantari,CUST0593,Carla Nasr,STF001,Ali Hassan,3,19.5,0.0,2.15,21.65,Cash,,Ayran (x3) | Falafel Sandwich (x1) | Shawarma Chicken Wrap (x2)
TXN-E3A7AD2115,2025-02-23,2025-02-23 16:34:21,LOC001,Kantari,CUST0656,Layla Bou Khalil,STF004,Rima Aziz,2,11.0,0.0,1.21,12.21,Credit Card,Gold,Soft Drink Can (x1) | Ashta Cream (x2)
TXN-550BA9A2C4,2025-02-23,2025-02-23 18:47:05,LOC001,Kantari,CUST0557,Mohamed Harb,STF002,Sara Khalil,2,6.5,0.0,0.71,7.21,Credit Card,,Cheese Manakeesh (x1) | Falafel Sandwich (x1)
TXN-46413ED652,2025-02-23,2025-02-23 09:32:14,LOC001,Kantari,CUST0674,Hassan Bou Khalil,STF003,Omar Nassif,4,29.5,0.0,3.25,32.75,Cash,Gold,Shawarma Meat Wrap (x1) | Chicken Tawook (x1) | Maamoul (2 pcs) (x2) | Cheese Manakeesh (x2)
TXN-F85B19C5D1,2025-02-23,2025-02-23 13:59:03,LOC001,Kantari,CUST0016,Mohamed Saade,STF003,Omar Nassif,3,28.0,2.8,2.77,27.97,Mobile Pay,,Zaatar Spice Mix (100g) (x3) | Shawarma Chicken (x1) | Homemade Labneh Jar (x1)
TXN-2A47DEBB16,2025-02-23,2025-02-23 19:44:31,LOC001,Kantari,CUST0364,Charbel Farah,STF001,Ali Hassan,4,33.0,1.65,3.45,34.8,Cash,Bronze,Foul Mdammas (x1) | Foul Mdammas (x1) | Hummus (x1) | Knafeh (x3)
TXN-4214A98E76,2025-02-23,2025-02-23 12:00:15,LOC001,Kantari,CUST0345,Maria Mrad,STF004,Rima Aziz,4,30.5,0.0,3.35,33.85,Debit Card,,Zaatar Manakeesh (x2) | Kafta Grilled (x1) | Hummus (x1) | Shanklish Salad (x2)
TXN-28383C28AC,2025-02-23,2025-02-23 11:42:05,LOC001,Kantari,CUST0390,Leen Bou Khalil,STF003,Omar Nassif,3,22.5,1.12,2.35,23.73,Credit Card,Gold,Shanklish Salad (x2) | Shawarma Chicken Wrap (x1) | Shawarma Chicken (x1)
TXN-63C1206ED4,2025-02-23,2025-02-23 10:15:47,LOC001,Kantari,CUST0290,Rania Zgheib,STF004,Rima Aziz,3,16.5,0.0,1.81,18.31,Credit Card,Silver,Ayran (x1) | Foul Mdammas (x1) | Chicken Tawook (x1)
TXN-DADE2CE0B7,2025-02-23,2025-02-23 13:53:52,LOC001,Kantari,CUST0034,Ahmad Saade,STF003,Omar Nassif,5,44.5,4.45,4.41,44.46,Cash,,Falafel Plate (x1) | Ayran (x1) | Foul Mdammas (x1) | Zaatar Manakeesh (x1) | Chicken Tawook (x3)
TXN-7DAB3F8AE6,2025-02-23,2025-02-23 11:03:11,LOC001,Kantari,CUST0685,Mohamed Abi Nader,STF005,Karim Mrad,2,14.0,0.0,1.54,15.54,Credit Card,,Sambousek (4 pcs) (x1) | Kafta Sandwich (x2)
TXN-E922ED2EA2,2025-02-23,2025-02-23 21:08:01,LOC001,Kantari,CUST0299,Ramzi Frem,STF001,Ali Hassan,2,12.5,0.62,1.31,13.19,Credit Card,,Shawarma Meat (x1) | Shawarma Chicken Wrap (x1)
TXN-C3CB1FADC5,2025-02-23,2025-02-23 10:00:09,LOC001,Kantari,CUST0368,Nadine Daher,STF002,Sara Khalil,3,26.0,1.3,2.72,27.42,Credit Card,,Tabbouleh (x1) | Falafel Sandwich (x1) | Olives Mix (250g) (x3)
TXN-480955565F,2025-02-23,2025-02-23 16:58:41,LOC001,Kantari,CUST0520,Maya Tabbara,STF002,Sara Khalil,1,3.0,0.0,0.33,3.33,Credit Card,,Tamarind Juice (x1)
TXN-099E573A61,2025-02-23,2025-02-23 22:29:20,LOC001,Kantari,CUST0780,Tony Harb,STF002,Sara Khalil,1,4.0,0.2,0.42,4.22,Cash,,Rice Pudding (x1)
TXN-D928970496,2025-02-23,2025-02-23 08:58:25,LOC001,Kantari,CUST0011,Omar Zgheib,STF001,Ali Hassan,5,25.5,1.28,2.66,26.88,Credit Card,Silver,Kafta Grilled (x1) | Jallab (x1) | Foul Mdammas (x1) | Ashta Cream (x1) | Shawarma Chicken Wrap (x1)
TXN-E254CB063A,2025-02-23,2025-02-23 14:55:31,LOC001,Kantari,CUST0671,Hana Saade,STF004,Rima Aziz,2,8.5,0.0,0.94,9.44,Debit Card,Silver,Tabbouleh (x1) | Cheese Manakeesh (x1)
TXN-A2AF8E9482,2025-02-23,2025-02-23 10:28:20,LOC001,Kantari,CUST0150,Joelle Khoury,STF002,Sara Khalil,2,31.5,0.0,3.46,34.96,Debit Card,,Mixed Grill Plate (x1) | Shanklish Salad (x3)
